view_id,show_id,views_millions,watch_hours_millions,region,device_type,completion_rate
V4976,3b9c918c-b,141.86,469.8,North America,Laptop,44.8
V4977,4b85e2be-0,175.56,508.23,South America,Tablet,31.04
V4978,5da9297a-0,58.2,112.47,North America,TV,21.06
V4979,84971e27-c,63.44,464.7,Asia,Mobile,74.59
V4980,ad0d4a04-5,135.89,220.18,South America,Laptop,22.86
V4981,,133.53,529.94,Europe,Tablet,90.15
V4982,a53bee56-b,124.89,587.25,South America,Laptop,22.28
V4983,6e240ee3-d,173.14,486.92,Europe,Laptop,75.22
V4984,83e7be7a-1,96.2,76.41,Europe,Tablet,28.63
V4985,6ce132fe-c,138.58,219.47,North America,Laptop,49.34
V4986,392c0393-4,191.98,403.62,South America,Tablet,32.82
V4987,23e7f30e-9,135.51,,Asia,Mobile,83.48
V4988,03e4782d-c,124.19,534.47,Asia,TV,89.29
V4989,a2e3938b-4,74.66,199.65,South America,Laptop,57.08
V4990,00d27ea6-2,106.39,486.42,Europe,Laptop,45.0
V4991,a9fd6e81-2,43.02,424.9,North America,Mobile,26.46
V4992,e9816bff-e,48.7,247.28,Asia,Tablet,55.14
V4993,2e5544f5-6,84.47,306.52,Europe,TV,23.23
V4994,b0870e35-c,87.66,182.96,Asia,TV,75.78
V4995,7a2f81bd-9,109.3,118.12,South America,Tablet,85.85
V4996,1fcb2817-3,99.3,250.62,North America,TV,67.05
V4997,833f3ecc-b,156.93,173.94,South America,Tablet,32.15
V4998,3cd2a651-2,181.41,589.36,Europe,TV,51.76
V4999,79312645-b,81.9,371.92,Europe,Mobil3,41.57
V5000,2d9091d7-4,44.24,498.57,Europe,TV,95.87
V5001,97423b49-8,187.08,298.87,Asia,Laptop,29.06
V5002,19120a94-e,19.03,112.08,Europe,Laptop,20.44
V5003,f0ac94f0-2,59.8,204.08,North America,TV,60.75
V5004,5d083591-7,93.63,557.02,Europe,Laptop,35.82
V5005,a54ed9bf-f,190.16,161.1,Europe,Laptop,71.5
V5006,3ec865b7-6,155.47,506.1,Europe,TV,27.69
V5007,4e2c6d5b-3,157.44,599.3,Europe,Tablet,32.1
V5008,ca271944-6,88.33,508.09,South America,Laptop,50.91
V5009,011f1450-1,125.55,187.51,Europe,Mobile,57.86
V5010,506bbc96-2,5.93,22.76,Asia,Tablet,65.96
V5011,904a0938-8,157.94,559.75,South America,Laptop,64.46
V5012,ee3f26d6-5,141.6,590.38,Europe,Mobile,25.83
V5013,b0f083e1-1,63.15,369.22,North America,TV,36.94
V5014,77f56b2e-9,50.72,15.05,Europe,Laptop,40.28
V5015,f756309a-3,109.57,16.73,Europe,Mobile,77.15
V5016,c39a5474-5,141.99,586.38,North America,Tablet,54.01
V5017,e765e164-4,196.55,507.38,Asia,Mobile,57.68
V5018,eaba5a3e-8,188.62,587.52,Europe,TV,64.49
V5019,088ad4f3-b,35.85,51.18,South America,TV,76.37
V5020,30384534-1,15.14,108.53,South America,Laptop,33.58
V5021,5a726291-8,11.49,282.74,South America,Mobile,75.97
V5022,16195292-f,192.62,461.77,Asia,Mobile,22.53
V5023,edc47c94-7,30.71,366.61,South America,Laptop,82.85
V5024,588f9c27-4,169.25,11.04,Asia,Laptop,34.13
V5025,184ce385-6,178.51,579.16,Europe,Tablet,38.77
V5026,1e49130c-f,15.24,200.68,North America,TV,63.29
V5027,d12c5f2d-2,119.44,440.24,Europe,Laptop,95.07
V5028,7265b0d1-f,81.31,325.66,Asia,Laptop,86.13
V5029,255eceea-7,50.52,152.03,North America,Tablet,81.53
V5030,7f36cb8b-9,,164.78,Asia,TV,28.93
V5031,bfca56bf-0,156.48,47.33,North America,Laptop,94.36
V5032,e5c37d80-8,105.33,331.39,Europe,Mobile,33.59
V5033,5b31fbee-6,89.46,272.57,South America,Laptop,20.69
V5034,47e3fb1d-5,24.96,102.48,Asia,Mobile,26.01
V5035,913104a2-6,85.32,268.13,South America,Laptop,89.58
V5036,2b4ee622-a,97.49,477.37,Europe,Mobile,51.16
V5037,5cb330ba-1,126.9,415.13,Asia,Tablet,31.53
V5038,bcbc8c55-9,31.84,429.21,Europe,TV,98.61
V5039,d0c2d8c8-8,94.35,381.77,North America,TV,21.71
V5040,099dac0b-1,156.97,540.72,Europe,Mobile,77.83
V5041,b4a8bdaa-4,70.97,475.25,Asia,Mobile,89.12
V5042,b5538203-3,1.72,512.6,Europe,TV,55.89
V5043,62270d7d-e,69.47,287.66,Asia,Mobile,43.12
V5044,07d19e89-c,125.81,472.49,Europe,Tablet,37.79
V5045,c5d0bf75-c,3.24,486.28,Asia,Tablet,27.81
V5046,2cfc2554-5,139.5,90.11,Europe,Tablet,21.98
V5047,6aac9eed-9,150.29,474.33,South America,TV,68.8
V5048,a27a5aaf-6,104.83,597.37,South America,Mobile,27.57
V5049,d87d669d-4,7.28,441.51,South America,TV,
V5050,84838f7a-f,118.04,516.31,Asia,TV,99.88
V5051,4d99b736-0,58.53,512.57,Europe,Tablet,61.78
V5052,b2ad4ba8-a,36.29,333.04,South America,Mobile,77.49
V5053,82e070d3-0,34.37,50.38,Asia,Laptop,88.26
V5054,fd0f3ff9-e,168.87,166.83,North America,Laptop,53.06
V5055,35c682e6-2,188.06,439.04,South America,Laptop,32.91
V5056,c30d07fa-3,57.61,523.21,North America,Tablet,83.85
V5057,17a4881c-5,92.04,95.16,South America,Laptop,50.76
V5058,9c2f40dc-9,165.85,102.79,South America,Laptop,79.48
V5059,bfd80cac-5,64.83,181.76,North America,Tablet,37.19
V5060,cb9de529-b,47.41,263.92,South America,Laptop,70.66
V5061,11b2ff4f-2,89.15,403.44,South America,Laptop,75.44
V5062,,28.38,451.34,North America,mobile,70.17
V5063,a0c82c0a-0,102.36,122.58,North America,Laptop,62.56
V5064,dec56c3e-8,9.82,216.97,Asia,,41.61
V5065,a7064402-b,193.89,240.1,South America,Mobile,20.06
V5066,5f24a363-c,122.1,578.43,North America,TV,47.33
V5067,e3308039-2,57.37,555.04,Asia,TV,25.64
V5068,acf6eef1-6,86.87,200.32,North America,Laptop,88.08
V5069,c13aa7e7-e,66.08,50.95,Europe,TV,62.0
V5070,dd0a762e-2,30.77,22.06,Europe,Laptop,94.76
V5071,6a97a321-e,78.84,383.65,North America,Tablet,72.22
V5072,be713896-8,101.79,438.58,South America,TV,93.48
V5073,1114bc14-e,34.57,345.96,Europe,Mobile,93.56
V5074,5dde472f-3,127.86,498.67,Asia,Laptop,26.18
V5075,4a2606d5-1,47.1,165.98,South America,TV,96.87
V5076,ac8f3210-a,65.64,34.49,South America,Tablet,33.85
V5077,f57714a2-d,152.27,47.62,Asia,,20.87
V5078,ec9cc702-d,197.76,261.86,North America,Laptop,33.13
V5079,894a37f7-5,14.28,465.63,North America,TV,69.28
V5080,3a7e8c80-6,12.0,242.18,South America,TV,32.8
V5081,8a5d6b11-a,138.31,81.75,North America,TV,85.4
V5082,e5ebcc7d-1,11.28,34.02,Europe,TV,76.27
V5083,c88a8926-e,180.34,596.53,South America,Laptop,33.95
V5084,f5359499-8,44.25,86.48,Europe,Mobile,63.81
V5085,bc7ac4e4-6,174.85,316.4,Europe,Mobile,62.19
V5086,1ade5d4d-1,98.78,340.8,Asia,Tablet,21.09
V5087,c3dc6f20-7,44.3,531.68,South America,Mobile,22.01
V5088,8d2a82f2-7,68.1,226.15,South America,Laptop,94.04
V5089,3f41be6a-b,193.22,416.35,North America,Tablet,76.72
V5090,b5a0d42c-d,136.17,347.05,South America,Tablet,31.64
V5091,0d7e2937-5,44.34,210.1,Europe,TV,86.04
V5092,e102f7ca-b,165.92,573.02,North America,Laptop,33.81
V5093,3217a81d-a,35.13,296.38,North America,TV,89.7
V5094,027e26e5-c,52.33,423.59,South America,Tablet,70.52
V5095,6eadfd56-a,137.45,578.31,South America,Mobile,72.2
V5096,6c74f88c-e,14.04,321.32,Asia,Laptop,65.36
V5097,2d1b8148-9,14.29,404.81,Asia,Tablet,86.36
V5098,41f0bc7c-e,48.87,377.39,Europe,TV,82.48
V5099,7de7422f-a,117.4,443.83,Asia,Mobile,44.05
V5100,30028d64-d,2.82,355.52,Europe,Laptop,70.34
V5101,1228800d-1,133.57,241.51,North America,Mobile,24.83
V5102,a0cb2cb3-5,32.88,456.63,North America,TV,60.5
V5103,9deefe7c-9,79.8,157.36,Europe,tablet,39.37
V5104,427eb887-7,116.27,518.84,North America,Tablet,99.37
V5105,ee9ce2c6-f,31.64,146.13,Asia,Laptop,63.31
V5106,01f1adf1-2,194.41,271.51,Europe,Laptop,20.69
V5107,19afcae5-6,32.64,218.46,Europe,Tablet,36.17
V5108,eb45d686-0,158.09,514.49,Europe,Tablet,21.78
V5109,b6771941-5,142.38,470.28,North America,Tablet,84.65
V5110,0de5675b-a,82.12,174.22,North America,TV,57.28
V5111,23b58200-c,37.98,239.05,Asia,Mobile,66.31
V5112,5bf04b2b-e,197.74,497.98,North America,Mobile,39.28
V5113,9b541d85-d,166.35,486.75,North America,Mobile,57.21
V5114,151c8c3a-d,161.03,407.05,North America,Tablet,42.29
V5115,a35b7b9f-4,180.97,167.36,North America,Tablet,68.83
V5116,a533d423-7,38.14,115.51,North America,Mobile,32.31
V5117,d494962f-1,30.15,148.22,Europe,Mobile,82.88
V5118,eff44ae6-0,88.18,582.6,North America,Mobile,51.07
V5119,cec1e628-b,128.01,59.06,Asia,Mobile,33.91
V5120,b95668ee-d,71.37,371.01,Europe,Laptop,60.16
V5121,aa4322bb-5,93.36,472.68,South America,TV,98.89
V5122,b7546b54-2,78.17,509.88,South America,Laptop,25.62
V5123,775b3e16-e,9.24,200.82,South America,Tablet,56.98
V5124,c08126f0-c,107.85,286.22,North America,Tablet,80.71
V5125,f853c5ac-3,99.3,68.95,North America,Laptop,40.09
V5126,f39fd42c-c,,126.0,North America,Laptop,49.8
V5127,b2612b56-3,183.77,314.22,North America,TV,37.27
V5128,24187297-3,89.51,471.37,Europe,Laptop,60.85
V5129,3f69acb8-2,174.25,426.56,europe,Tablet,64.06
V5130,6be041e3-a,117.86,114.05,North America,Tablet,31.61
V5131,7045f44f-b,87.37,169.02,,Laptop,89.87
V5132,f84c862f-d,69.08,105.71,Asia,Mobile,61.43
V5133,55dcf209-4,162.34,519.2,North America,TV,74.48
V5134,f51af827-f,9.77,450.17,Europe,TV,36.2
V5135,d2003c05-e,175.14,254.82,Asia,Laptop,47.11
V5136,3ce792e3-3,138.51,430.87,South America,Mobile,20.94
V5137,968f37a8-7,19.19,158.12,Europe,Tablet,97.28
V5138,c2ff2960-5,167.53,399.58,Europe,TV,97.0
V5139,22dfaf31-7,27.66,599.27,North America,Mobile,60.66
V5140,4fa8a131-2,120.07,,Europe ,TV,49.87
V5141,d61d7f82-f,160.39,300.0,south america,Mobile,41.84
V5142,0891a4c0-e,132.73,358.73,Europe,Laptop,66.36
V5143,06c7f83f-d,199.57,68.64,Europe,TV,95.11
V5144,0553c8ed-8,102.48,331.38,Europe,Tablet,27.47
V5145,6f8b7482-a,49.63,478.27,North America,Laptop,84.4
V5146,22df8839-7,146.31,396.34,Europe,Laptop,49.35
V5147,4461815d-4,167.68,360.62,North America,Laptop,49.58
V5148,52cdf544-b,89.64,197.92,South America,TV,21.5
V5149,9e26059f-d,51.49,524.63,North America,Laptop,52.67
V5150,ed98f3dd-b,163.45,530.2,South America,Mobile,34.26
V5151,d51f252f-6,129.35,342.68,South America,TV,89.91
V5152,eca69f54-1,79.63,185.3,South America,Laptop,58.81
V5153,c20bcd1c-e,76.11,54.06,North America,Mobile,52.81
V5154,b9ad8730-1,40.89,182.72,South America,Laptop,83.36
V5155,847def95-c,125.57,28.88,Europe,Mobile,32.7
V5156,fc9e6b08-e,110.43,321.36,South America,Tablet,33.12
V5157,58c341e2-5,9.08,502.41,Asia,TV,47.1
V5158,06612e7d-1,98.47,134.25,South America,Tablet,85.25
V5159,1b9328a3-9,177.71,431.54,North America,Tablet,69.48
V5160,6cbec559-9,110.71,484.83,Asia,Tablet,81.79
V5161,7b973ffd-5,101.58,569.25,South America,Mobile,65.24
V5162,366b61eb-1,154.52,399.76,Asia,TV,46.23
V5163,d45b8083-b,39.32,252.47,Europe,Laptop,56.93
V5164,1b54eb07-3,139.7,105.6,Europe,Mobile,27.71
V5165,cc333d0e-c,168.73,113.94,Asia,TV,52.72
V5166,48dec0b3-f,26.16,,South America,Mobile,71.16
V5167,0208a072-0,33.24,201.05,South America,Mobile,61.54
V5168,962c62ed-6,50.43,480.34,Asia,Tablet,20.29
V5169,928809c1-a,196.13,3.37,Europe,TV,69.88
V5170,43597684-6,198.95,23.88,Asia,Mobile,26.51
V5171,b9bbd8e6-8,181.95,98.49,Europe,Mobile,30.76
V5172,059c2441-4,2.34,483.64,South America,Laptop,39.2
V5173,f1177b11-c,69.96,249.17,Asia,Laptop,55.47
V5174,b56206c3-4,21.43,356.92,Asia,TV,25.65
V5175,01bf88b7-c,159.18,240.18,South America,TV,24.64
V5176,b38d2214-1,64.04,8.09,North America,Tablet,82.26
V5177,c4dcd3f5-c,71.98,388.3,North America,Tablet,35.13
V5178,4640c484-9,40.2,519.14,Europe,TV,48.6
V5179,4d692f5f-6,151.12,152.57,Europe,Mobile,96.57
V5180,1f64dd51-6,126.96,305.44,South America,TV,51.51
V5181,eaea7168-a,68.19,281.38,Asia,TV,41.26
V5182,1e408b70-f,187.53,72.08,Asia,Mobile,20.76
V5183,6ac11607-6,95.82,,Europe,Mobile,32.04
V5184,b6a88bce-3,82.88,137.62,Europe,Tablet,23.29
V5185,1cccb776-e,3.1,49.52,Europe,Tablet,67.75
V5186,0342d0b7-7,137.82,532.02,Europe,Mobile,82.54
V5187,987e1ec0-e,16.25,296.63,South America,Mobile,34.49
V5188,ae6e7f97-9,193.77,3.39,Asia,Laptop,75.95
V5189,3ff78944-d,168.16,27.52,Asia,Tablet,84.71
V5190,807310f6-d,84.75,236.5,Europe,TV,93.8
V5191,77e0425d-3,85.49,14.1,South America,TV,97.57
V5192,d3f06b8a-c,57.73,416.73,Europe,Laptop,98.3
V5193,fa69fcf2-b,128.73,16.52,South America,TV,85.63
V5194,74983616-7,13.35,577.55,Europe,Laptop,67.51
V5195,3c19046c-6,17.74,151.14,Asia,TV,24.49
V5196,e91fab39-f,158.03,493.5,Europe,Tablet,85.58
V5197,73058432-0,160.61,151.4,South America,Laptop,35.8
V5198,0ca94445-8,87.42,319.45,Europe,Mobile,90.4
V5199,4e71f10e-e,147.66,371.41,Asia,Mobile,28.9
V5200,a88b6ab7-d,80.5,,North America,TV,31.26
V5201,8c0f1666-e,99.99,229.04,North America,Mobile,67.03
V5202,24a61406-e,161.57,136.8,Asia,TV,61.67
V5203,0288ef29-4,8.59,220.22,Europe,TV,27.87
V5204,fb491aa3-c,97.41,254.92,North America,Mobile,43.49
V5205,7f0f07d6-5,101.22,494.26,Asia,Laptop,44.23
V5206,7b476a5e-d,108.22,462.15,Asia,Mobile,52.59
V5207,d87c628f-8,64.32,466.17,South America,TV,70.34
V5208,219f14ee-1,175.17,5.08,South America,Tablet,43.79
V5209,44f87c94-d,12.01,163.06,Europe,TV,87.77
V5210,755f025f-4,71.6,392.39,North America,Laptop,65.59
V5211,b791810e-d,42.58,397.11,South America,TV,58.41
V5212,ef6cbfa8-0,187.7,222.92,South America,TV,85.69
V5213,4c394e1f-5,68.11,,South America,Mobile,83.7
V5214,123109f5-f,13.55,49.58,North America,Laptop,24.8
V5215,d35cd7b3-2,146.4,309.25,Europe,Tablet,71.08
V5216,6a43ae49-d,119.96,184.94,Europe,Mobile,99.26
V5217,606f0a27-4,114.77,114.84,Europe,,74.49
V5218,0d263a1e-4,185.17,512.34,North America,Tablet,88.24
V5219,e88b0fe3-8,104.09,102.44,South America,Mobile,73.83
V5220,99a4466b-b,36.22,35.02,North America,Tablet,54.78
V5221,a4ed6a6c-a,170.87,173.01,Asia,Laptop,52.24
V5222,b47bfb9c-8,195.45,179.31,North America,Tablet,60.78
V5223,2e8ddff0-5,156.52,331.14,North America,TV,67.04
V5224,3f307046-b,53.87,489.47,Europe,Mobile,92.63
V5225,eb1402f2-5,55.36,336.38,Asia,Mobile,47.36
V5226,5f6a8268-d,1.44,201.83,North America,Tablet,46.54
V5227,302c9ae2-7,156.66,448.65,Asia,Mobile,89.57
V5228,2166d21f-b,74.19,492.29,North America,Tablet,39.91
V5229,ae2dd78e-f,147.43,166.03,Europe,TV,97.02
V5230,c91c3f07-1,83.92,148.27,Europe,TV,47.72
V5231,5cfc2c53-8,57.91,560.93,North America,Tablet,25.97
V5232,6aa9e466-6,57.36,387.56,South America,Mobile,23.2
V5233,6843aa7d-3,132.46,369.76,Europe,Mobile,45.58
V5234,538f153e-5,4.82,557.22,Europe,TV,49.6
V5235,1c64bddc-1,162.83,598.68,North America,Tablet,76.8
V5236,f48ac70a-0,35.7,136.44,Asia,TV,65.9
V5237,166506a1-3,172.33,4.74,South America,Mobile,37.05
V5238,1051681a-1,88.41,213.45,South America,Mobile,58.2
V5239,0a1d3e67-d,113.55,509.7,South America,TV,63.37
V5240,92849864-c,53.95,31.48,Asia,TV,78.67
V5241,28793b51-8,15.21,87.09,South America,Tablet,38.38
V5242,f65f8d5d-f,27.75,144.62,South America,Laptop,80.01
V5243,8c542ef7-e,172.6,135.93,South America,Tablet,47.63
V5244,0f3977a3-8,178.36,529.78,South America,Laptop,38.66
V5245,c45ff153-4,17.91,431.18,South America,Laptop,33.61
V5246,2c9e00a7-f,172.11,264.0,Europe,Tablet,91.73
V5247,def730bc-7,182.76,108.44,Europe,TV,65.83
V5248,3d82d25b-8,81.59,152.69,Asia,TV,76.1
V5249,b6082cc8-b,159.06,492.44,South America,Laptop,35.78
V5250,798d08b4-6,7.13,82.86,Europ3,TV,58.61
V5251,337249bc-d,195.85,547.1,North America,Laptop,44.45
V5252,c803c015-5,54.02,362.87,South America,Laptop,67.51
V5253,13802c23-7,9.55,110.58,Europe,Laptop,37.53
V5254,405e836f-f,159.36,305.82,Asia,Laptop,37.84
V5255,9a2245a4-9,108.18,131.35,Europe,Laptop,72.84
V5256,6ac8daf9-9,174.74,508.07,South America,Laptop,23.16
V5257,3b308c51-0,197.05,553.39,Asia,Laptop,55.56
V5258,84291196-8,13.41,392.39,North America,Tablet,81.08
V5259,a74dd900-e,87.91,377.36,South America,Mobile,26.59
V5260,3f9c634e-1,168.82,416.06,North America,Mobile,98.65
V5261,920cd2d9-5,41.64,457.05,South America,Mobile,57.21
V5262,c6db71c3-b,25.87,65.35,Asia,TV,58.95
V5263,371458ae-c,135.27,511.3,,Laptop,58.89
V5264,70e0c02c-1,66.06,575.68,North America,Laptop,57.82
V5265,85d72f55-b,197.97,408.06,North America,Mobile,28.62
V5266,f268f109-1,158.98,263.59,North America,TV,27.78
V5267,bc86cf20-6,145.29,317.89,Europe,Tablet,67.36
V5268,2e944467-a,105.53,424.56,South America,Mobile,33.14
V5269,54fa7fd4-5,2.62,352.02,Asia,Tablet,89.92
V5270,51485ba7-5,124.07,528.58,Asia,Tablet,22.09
V5271,e18bd9eb-b,7.79,231.72,Asia,Laptop,25.95
V5272,886a948b-2 ,36.48,59.69,North America,Mobile,83.64
V5273,64da5d95-0,127.02,596.64,Europe,TV,80.8
V5274,f4575e33-8,188.93,72.48,North America,Mobile,32.13
V5275,82ca94bd-2,,76.47,South America,Mobile,42.83
V5276,0bac5886-5,35.3,371.27,Europe,TV,90.84
V5277,fdfcbc3a-c,164.76,326.57,South America,Laptop,49.33
V5278,b0538d93-3,70.21,375.04,Europe,Mobile,47.69
V5279,16b2e8a6-e,75.96,553.33,South America,Mobile,28.79
V5280,27325d96-3,95.47,507.55,South America,Mobile,60.9
V5281,b21404c3-6,31.64,498.16,North America,TV,90.85
V5282,2b99527c-3,178.89,345.92,Asia,Laptop,21.8
V5283,43da8dc6-e,178.72,130.19,Asia,TV,63.49
V5284,72452024-5,24.45,177.16,Europe,TV,33.03
V5285,1bc44579-5,4.51,58.45,North America,Laptop,82.66
V5286,80880005-e,171.71,457.18,Europe,,65.28
V5287,e66204a7-9,165.63,315.6,South America,Tablet,73.22
V5288,63510948-6,65.12,414.35,North America,TV,54.0
V5289,ae7db8d4-b,30.78,334.96,South America,TV,24.51
V5290,9fb0a468-7,115.17,338.98,Europe,Mobile,39.44
V5291,cfb6efed-f,171.09,293.4,Asia,Laptop,87.96
V5292,babc3f9e-1,198.93,3.8,South America,Tablet,23.4
V5293,34da1b1f-7,194.62,388.78,South America,Tablet,
V5294,5f74b505-2,188.24,160.58,North America,TV,31.83
V5295,4b823855-5,148.3,360.66,South America,TV,61.63
V5296,6e412f0c-5,54.39,2.51,Asia,Laptop,56.08
V5297,a30c1f8c-8,193.68,194.83,North America,Laptop,44.47
V5298,c8599699-0,135.79,116.39,Europe,Laptop,80.01
V5299,9deea577-4,72.66,143.67,South America,Laptop,85.88
V5300,a0b3814c-c,133.39,393.17,Europe,Mobile,96.37
V5301,115ce9b1-e,161.54,101.08,Europe,Tablet,90.31
V5302,eecb2009-8,77.5,333.39,Asia,Tablet,73.88
V5303,a6634da7-b,172.64,512.29,South America,Laptop,63.5
V5304,01621c8b-5,35.1,291.58,Asia,Mobile,93.63
V5305,c4f46500-1,30.91,303.13,Europe,Tablet,41.57
V5306,38ef8efd-2,8.61,288.66,Europe,Tablet,58.51
V5307,eda55f6e-1,34.2,9.29,North America,Laptop,37.71
V5308,8162cbc0-9,31.96,452.37,North America,TV,85.16
V5309,ea7a707f-c,13.05,421.91,North America,Laptop,71.15
V5310,1b2e8449-2,81.62,140.12,Europe,TV,98.82
V5311,91f6d905-9,82.87,162.06,South America,TV,62.63
V5312,63fb6386-7,35.4,531.67,Europe,TV,44.46
V5313,a1b7bf7d-8,19.02,136.06,North America,Laptop,49.92
V5314,a9ab5bf2-5,157.23,147.21,North America,TV,25.04
V5315,724463bc-1,86.92,420.33,Europe,Laptop,51.56
V5316,7815eb18-1,173.26,194.45,Asia,TV,77.69
V5317,3d13bfa1-1,159.27,560.51,South America,Tablet,44.78
V5318,9cd26935-8,56.68,76.98,Asia,Tablet,22.9
V5319,7001bcbb-8,60.92,122.11,Europe,Mobile,98.07
V5320,b0aa6e21-c,186.66,114.45,South America,TV,42.49
V5321,c03c0e0a-5,,433.78,Europe,TV,25.28
V5322,2f7d9414-a,48.68,163.23,North America,Tablet,25.99
V5323,94a43ef1-8,31.83,89.24,South America,Tablet,29.53
V5324,2ad323e8-9,149.33,598.46,North America,TV,80.82
V5325,38a6df71-2,163.03,286.69,Europe,Tablet,90.91
V5326,dec6f7f9-2,119.23,453.46,North America,Laptop,72.73
V5327,e2496394-2,165.52,309.56,Asia,Laptop,56.78
V5328,6211bc7e-7,125.26,519.95,South America,TV,21.97
V5329,40d40893-b,4.49,503.42,Asia,Laptop,65.17
V5330,fe4770e5-b,175.61,226.68,North America,Mobile,31.49
V5331,88d7046d-0,132.96,366.26,South America,,36.76
V5332,,73.16,449.83,South America,TV,63.52
V5333,8c68cdfd-3,56.44,291.39,Asia,Tablet,40.1
V5334,a88450c1-8,6.35,556.22,South America,TV,91.21
V5335,36d6c6ee-3,41.85,578.42,South America,Mobile,90.88
V5336,c4e1ef69-2,89.66,337.78,North America,Laptop,51.67
V5337,1178f347-7,88.14,588.34,Europe,Laptop,82.91
V5338,ccebad76-c,112.61,450.73,South America,TV,95.79
V5339,bd00b389-1,19.62,501.65,South America,Mobile,99.12
V5340,d4752c18-3,161.45,490.38,Europe,TV,89.17
V5341,2c2af051-b,115.58,408.11,Asia,TV,83.36
V5342,f7ca198f-f,81.51,19.43,Europe,TV,70.85
V5343,0273779e-e,172.26,514.97,Europe,TV,89.0
V5344,c3ff9543-d,193.89,236.65,North America,Laptop,81.58
V5345,a0ab63e0-3,48.19,50.58,Asia,Laptop,30.77
V5346,febacde4-2,132.27,433.23,Europe,Laptop,65.53
V5347,3be13150-c,35.4,545.21,South America,Tablet,48.71
V5348,90bb5617-b,99.46,182.47,Asia,TV,22.14
V5349,001617ca-0,58.26,560.67,Asia,TV,29.42
V5350,a09bf7dd-2,17.18,334.54,South America,Mobile,95.42
V5351,1f95fb4f-7,123.32,343.43,Europe,TV,34.29
V5352,5f588c90-b,120.94,379.26,North America,Mobile,65.76
V5353,3afaebf0-f,148.88,268.44,North America,Laptop,32.95
V5354,97327ad9-5,187.4,285.16,Asia,Tablet,71.77
V5355,e2ff2778-7,190.37,451.79,Asia,Mobile,54.54
V5356,,184.81,49.55,North America,Mobile,65.07
V5357,36434ff9-2,180.54,76.67,South America,Mobile,46.31
V5358,1414614a-2,189.27,226.22,North America,Laptop,58.27
V5359,f6a69680-0,125.54,527.39,Asia,TV,38.9
V5360,f76f91ca-7,139.9,122.84,Europe,TV,84.72
V5361,540dbb3f-4,10.58,594.45,North America,TV,50.79
V5362,ce5fe26e-c,148.35,47.67,Asia,Tablet,69.74
V5363,bd3522bd-b,99.68,74.14,Asia,Laptop,37.09
V5364,28d4e06b-7,,72.27,Europe,Tablet,74.75
V5365,290946b3-4 ,1.82,558.67,North America,Mobile,49.75
V5366,6d253242-f,12.9,550.82,North America,Tablet,87.82
V5367,61b8c18b-7,144.65,364.72,South America,Laptop,20.35
V5368,effcca30-e,62.61,207.84,Asia,Tablet,55.06
V5369,75e7a195-b,191.21,377.27,Asia,Mobile,40.72
V5370,08692604-5,167.99,320.96,Asia,TV,91.36
V5371,2db2d55b-3,31.42,277.26,Europe,Tablet,27.0
V5372,583bdee6-2,53.21,100.55,Europe,Mobile,59.46
V5373,2e19710f-b,45.12,277.83,Europe,Laptop,72.07
V5374,4ba23e76-a,126.97,547.79,Asia,Mobile,44.62
V5375,00b073f7-8,53.45,128.48,Europe,TV,48.13
V5376,2dcab7dc-7,62.64,492.95,Europe,Mobile,28.32
V5377,ee912523-5,103.73,409.5,Europe,Laptop,88.99
V5378,c82db985-0,108.2,239.95,Europe,Tablet,60.76
V5379,d77436c6-7,35.15,236.81,North America,Laptop,61.67
V5380,8ab3bb47-f,104.9,413.33,Asia,TV,27.83
V5381,307be169-8,168.14,287.34,North America,Mobile,26.52
V5382,f596ab73-4,130.55,516.92,North America,Mobile,39.54
V5383,ac52eb53-a,142.06,145.73,North America,Laptop,27.76
V5384,14c5b531-d,166.67,17.58,Europe,Laptop,34.28
V5385,01ff3ac0-a,170.75,334.82,Asia,Laptop,65.37
V5386,39806458-5,38.07,35.7,North America,TV,35.32
V5387,fe636389-9,10.42,466.66,Europe,Laptop,70.11
V5388,f0b8ca5c-3,110.93,13.13,North America,Laptop,77.91
V5389,99c7265b-f,126.87,596.05,South America,Tablet,79.85
V5390,78d77af5-8,168.1,107.54,South America,Tablet,97.67
V5391,c4d22d82-0,74.0,533.06,Europe,Tablet,42.49
V5392,ec9d5073-9,143.64,302.27,South America,Laptop,68.42
V5393,4ef627cc-f,170.86,218.3,North America,Tablet,93.7
V5394,54c2afbd-9,35.3,158.66,Asia,Laptop,
V5395,5fb26f7b-4,4.22,204.24,Europe,Tablet,
V5396,a010f793-3,,511.96,North America,TV,23.26
V5397,bb6e728e-e,79.56,595.82,South America,Tablet,59.11
V5398,37dd8ced-d,108.11,385.22,North America,TV,39.18
V5399,008f9e14-f,93.58,245.26,Europe,Tablet,
V5400,2473b530-9,26.93,280.35,Asia,Tablet,42.54
V5401,234edb3d-8,146.99,220.2,Asia,Laptop,93.69
