show_id,title,type,release_year,genre,rating,director,country,language,date_added,imdb_score,budget_millions,age_certification
fb905d44-a,Next coach investment,TV Show,1993,Animation,G,Ms. Erin Thompson,France,English,2023-12-16,5.2,212.59,Adult
14313d45-9,Against boy,TV Show,2018,Romance,PG-13,Patricia Cunningham,India,English,2023-12-03,4.4,24.15,Teen
09528f9e-e,Action authority up,TV Show,1985,Comedy,TV-14,Kyle Davis,United Kingdom,French,2025-07-12,4.3,276.05,Kids
76720bb5-7,Child ball,Movie,2025,Thriller,PG,Kenneth Gates,Canada,French,2022-07-07,2.0,53.13,Adult
20b4c6e7-3,Woman long kind meet,TV Show,2001,Documentary,PG,Cassandra Vasquez,United Kingdom,French,2022-04-23,4.0,299.61,Adult
998200eb-b,Bag explain hand edge,TV Show,1990,Action,G,Ronnie Howard,United Kingdom,Korean,2019-11-28,2.5,11.51,Kids
32500dfa-8,Skin ten generation carry,Movie,2008,Action,PG,Charles Alexander,United States,Japanese,2019-10-26,3.9,102.03,Adult
44906be9-1,List,Movie,1987,Documentary,PG,Jeffery Kerr,France,Spanish,2018-05-22,8.7,242.42,Kids
3007ac53-d,Make night,TV Show,2021,Drama,G,Diane Odonnell,Japan,Japanese,2020-12-24,1.0,194.77,Teen
03131c1c-3,Kind improve,Movie,1990,Sci-Fi,PG-13,Matthew Kelly,United States,Korean,,2.5,219.43,Adult
490e5d4e-b,Another reason,TV Show,1997,Comedy,G,Justin Mitchell,Canada,Hindi,2022-01-10,8.5,186.07,All
14ecd9b5-8,Ever treat,TV Show,1995,Documentary,PG-13,Ernest Velasquez,Japan,Japanese,2022-06-04,2.3,197.16,Adult
d6a3177e-6,Group address,TV Show,1982,Comedy,PG-13,James Tucker,India,Hindi,2021-06-22,4.3,247.77,Adult
dfbcc179-b,Which TV matter,TV Show,2009,Horror,TV-MA,Jerry Miles,,Japanese,2024-04-23,7.8,106.16,All
538ebd3c-3,Choose me,Movie,2019,Animation,PG-13,Russell Gonzales,South Korea,Japanese,2023-12-18,6.1,174.96,Kids
f079e887-e,Young common if,TV Show,2007,Documentary,PG-13,Mary Bennett,South Korea,Hindi,2024-10-28,7.3,265.08,Adult
3b3ab389-d,College partner,Movie,1987,Romance,PG-13,Wayne Tran,United States,English,2018-10-10,5.5,33.57,All
83780413-3,Rock by throw,TV Show,2001,Romance,TV-14,Paul Wilson,France,French,2021-01-13,8.7,189.04,Adult
fd88a518-c,Strong walk,Movie,1991,Documentary,,Kristin Ramirez,India,Korean,2024-03-31,5.4,17.69,All
99f10259-a,Work attorney,Movie,1987,Drama,PG-13,Charles Ruiz,France,Hindi,2023-11-27,7.8,89.32,Adult
7da81107-a,Reduce democratic,TV Show,2009,Animation,TV-14,Kristina Frost,France,Hindi,2023-06-15,8.2,9.27,Adult
66620c01-4,Including police,TV Show,1992,Romance,PG-13,William Harrison,India,Hindi,2021-01-18,4.3,167.51,Teen
32ac50d2-8,Number music,Movie,2004,Horror,PG,Chris Turner,France,Japanese,2022-01-04,8.1,23.99,Kids
65b7ee22-f,Sit,TV Show,1995,Thriller,PG-13,Brittany Potter,India,Spanish,2021-07-06,6.0,179.12,Adult
cbacad73-d,Morning speech,TV Show,1991,Action,G,Nathan Martinez,France,Japanese,2020-11-10,7.6,244.6,Adult
8e2aae54-5,But more window,Movie,2004,Romance,PG-13,Lisa Wells,Canada,Hindi,2023-03-20,8.1,211.15,Adult
4b06ce57-b,,Movie,1989,Thriller,TV-14,Nicholas Petty,South Korea,Hindi,2023-08-17,2.3,77.47,Kids
23fd526a-a,,TV Show,2014,Action,PG-13,Richard Esparza,South Korea,Japanese,2022-02-28,2.8,239.98,Adult
90fff35c-2,Step,TV Show,2011,Documentary,TV-MA,Melinda Riley,United States,Hindi,2020-09-18,3.2,177.18,All
084e170d-6,Suggest use,TV Show,1995,Sci-Fi,PG-13,,United States,Korean,2022-01-26,5.7,172.08,Teen
35f3b753-7,Believe,TV Show,2009,Thriller,G,David Perez,Japan,Spanish,2023-12-04,6.7,288.1,
a9f7b6c2-8,Century long,TV Show,1983,Horror,PG-13,Nicholas Wood,France,Japanese,2021-10-08,4.9,127.54,Adult
8ca807e3-4,Listen dream,TV Show,1980,Action,R,Valerie Lawrence,United States,Spanish,2018-03-05,2.1,199.5,All
9a6de884-7,Action,Movie,2005,Thriller,TV-14,Ivan Hernandez,United Kingdom,Japanese,2018-07-02,2.8,224.95,Adult
a751c282-7,Remain wear military despite,TV Show,1981,Action,PG-13,Lisa Jordan,Canada,Korean,2019-09-24,7.5,194.29,
2159605f-4,Born strategy,TV Show,1995,action,G,Charles Ruiz,United States,Korean,2020-06-14,8.8,23.2,Kids
7c574731-6,Magazine,TV Show,1994,Romance,PG,Mr. Carlos Lawrence,South Korea,English,2024-07-06,3.4,244.48,Adult
c5ce84c9-6,Individual people strategy,TV Show,2000,Sci-Fi,PG,Mr. Edwin Rose,Canada,Hindi,2022-12-08,2.1,79.89,Teen
dd95aa47-9,Over which range,Movie,1999,Documentary,R,Susan Rogers,France,English,2024-06-01,7.1,11.88,
e0bf57d5-f,Those,TV Show,2005,Horror,TV-14,Summer Dorsey,Canada,English,2019-10-17,2.0,157.46,All
ed07b475-f,Minute central respond,TV Show,2005,Sci-Fi,R,Cindy Craig,United States,Spanish,2025-01-27,5.7,149.67,Teen
2c6e815b-7,Piece doctor say score,TV Show,2000,Sci-Fi,PG-13,Madison Payne,India,Japanese,2022-02-18,2.1,249.34,Kids
eb80aae6-6,Change prevent,TV Show,1991,Horror,R,Courtney Harrell,Japan,Spanish,2025-01-04,6.1,81.68,Kids
ac5b279c-c,Identify role,Movie,1991,Sci-Fi,G,Jeremy Rodriguez,India,Korean,2024-04-07,5.8,13.65,All
8b6d5bed-9,According,Movie,2012,Romance,G,Norma Mejia,France,Japanese,2022-06-02,9.0,35.83,Teen
59004505-4,Loss building,Movie,2004,Documentary,G,Suzanne Barton,Canada,Korean,2018-11-10,1.6,131.53,All
43aea51c-e,Bar training expect,TV Show,1982,Action,TV-14,Alicia Hamilton,France,Spanish,2018-06-26,6.0,237.76,Teen
709724e7-9,Behavior ever,TV Show,2018,Horror,TV-14,Miranda George,France,Hindi,2020-01-26,4.7,250.41,All
dbe6698f-d,Join community soon,Movie,1992,Comedy,PG-13,Amanda Noble,United States,Korean,2022-01-19,7.6,94.94,All
e72c7824-5,Provide bring same,Movie,2000,Documentary,PG,Teresa Gray,United Kingdom,English,2024-10-05,3.3,36.54,Kids
85806f81-2,Player simply,Movie,1991,Action,PG,Alicia Hamilton,United Kingdom,Spanish,2022-01-07,8.3,227.77,Adult
a59b9b94-4,Difference message value,TV Show,2023,Thriller,PG,Michael Fisher,India,English,2023-12-03,8.0,133.83,Adult
3cfd32f5-6,Shoulder hundred,Movie,1994,Documentary,G,Jeremy Scott,,Japanese,2022-06-29,4.4,97.68,Adult
b4f5ff67-1,Away contain American,Movie,1989,Thriller,R,Bethany Benton,United States,Korean,2021-06-17,2.5,192.37,Teen
76d0fc4c-e,Kid,TV Show,2003,Sci-Fi,G,Jessica Berry,India,Hindi,2018-12-21,9.4,258.71,Kids
549543b7-8,Believe poor,TV Show,2017,Sci-Fi,PG,Justin Middl3ton,South Korea,Japanese,2023-09-13,2.3,91.05,All
d720a709-2,Keep not,,1993,Thriller,PG,Jesse Gonzales,India,Japanese,2025-03-03,9.3,183.16,Teen
8b4855e0-f,Dark against government,TV Show,2002,Documentary,PG,Meghan Hopkins,India,Spanish,2021-02-15,5.2,68.93,Adult
60b03dfe-f,Interview mouth religious,TV Show,1989,Animation,G,John Weaver,India,Hindi,2018-02-18,4.7,11.34,Kids
aa13e978-7,Know somebody knowledge,Movie,1982,Action,PG,Susan Lopez MD,France,Spanish,2024-01-28,5.8,142.59,Adult
31a4b3a5-e,Manage question about,Movie,2016,Horror,G,Leah Jordan,France,Japanese,2025-07-16,6.9,132.62,All
95673bbe-c,Couple before authority,Movie,2005,Drama,R,Carol Watson,United Kingdom,French,2024-10-02,3.2,130.42,Teen
8433576d-4,Service control open,Movie,1991,Drama,PG,Anita Riley,United States,Japan3s3,2024-08-26,9.1,272.29,Adult
8e473a13-1,Instead,TV Show,1999,Action,TV-14,Heather Waters MD,United Kingdom,French,2019-02-12,5.9,254.3,Teen
e6e4c5a0-1,Read end key major,TV Show,1990,Action,G,Susan Rogers,United Kingdom,Hindi,2020-06-21,5.4,256.52,Teen
d0259785-1,Bit available action,TV Show,2006,Documentary,PG,Jennifer Cooper,Japan,Japanese,2021-03-13,1.1,57.25,Kids
11e2e3ae-6,Good,Movie,2016,Comedy,TV-MA,Patricia Cunningham,India,Spanish,2022-05-23,3.2,106.34,Adult
3ed0ea82-3,Cost police above,Movie,1998,Drama,TV-14,Matthew Hernandez,South Korea,French,2025-06-14,8.0,203.91,All
44c2e45c-7,Once reduce understand,Movie,1989,Sci-Fi,TV-MA,Donald Davis,India,English,2023-05-11,2.9,145.89,Adult
22104cab-2,Attention,Movie,2010,Horror,PG,Helen Harrison,Japan,Japanese,2023-07-20,5.5,173.9,Teen
68374b24-3,This cause ,Movie,1991,Comedy,R,Richard Harris,Japan,English,2024-09-22,7.2,213.85,All
243557af-7,Lead detail evidence,TV Show,1988,Drama,TV-MA,Rebecca Thompson,France,French,2020-09-29,8.3,171.52,Kids
75fbe60c-b,Maintain present them fight,Movie,2004,Animation,TV-14,Melanie Anderson,South Korea,Spanish,2025-11-13,9.1,290.55,Teen
e36207b6-b,Rate study,Movie,2000,Documentary,PG,Juan Ward,South Korea,Korean,2020-12-24,4.6,240.22,All
44b1e09c-b,Strong professional alone,Movie,1983,Animation,,Bradley Massey,United Kingdom,Spanish,2022-02-20,9.4,271.52,Teen
a5334a63-8,Rule prepare,TV Show,1988,Drama,G,Daniel Arnold,United States,Spanish,2020-05-07,1.3,219.42,Kids
dae680e8-2,Production beyond,TV Show,2021,Documentary,TV-MA,Cody Martin,South Korea,Japanese,2025-12-06,1.7,75.6,All
aee50f28-0,,TV Show,1993,Drama,PG-13,Adrian Walls,France,Japanese,2018-08-11,6.9,281.71,All
195a69b8-5,Collection send,Movie,1990,Drama,TV-MA,Angela Collier,South Korea,English,2025-10-12,1.0,253.48,Kids
b46c693c-8,Buy air natural,TV Show,2017,Action,TV-MA,Troy Raymond,United Kingdom,Japanese,2024-04-23,1.6,221.91,All
43dcc19b-f,Keep spring national,TV Show,2014,Sci-Fi,G,Terry Smith,France,English,2023-12-11,2.0,214.46,All
78e5160c-b,Majority occur,Movie,1994,Drama,G,Cory Foley,United States,Spanish,2024-11-29,4.8,163.58,Adult
8deff8d8-d,And since,TV Show,1984,Thriller,TV-MA,Gary Hall,United States,English,2025-02-14,9.3,136.97,All
3a61c88f-8,Grow subject factor,Movie,1984,Horror,PG-13,Daniel Arnold,India,Japanese,2024-04-18,7.7,201.73,Teen
ce706f47-e,So stop,TV Show,1988,Horror,TV-MA,Crystal Shaw,United States,Korean,2023-05-05,5.7,98.87,All
2ecc475b-b,Board about,Movie,2022,Action,PG-13,Megan Lin,Canada,Japanese,2021-12-01,4.5,267.79,Adult
99c4ec0a-b,Time set simply,Movie,2009,Horror,G,Miranda George,Canada,Hindi,2019-03-24,7.8,224.35,Kids
5a9976f9-a,Why direction near,TV Show,2001,Action,G,Linda Johnson,France,French,2018-12-03,5.4,282.54,Teen
b560318c-1,Thing,Movie,2018,Horror,TV-MA,Courtney Harrell,United Kingdom,French,2019-03-20,2.2,167.61,All
b04d2e3e-f,Respond off year,TV Show,1983,Sci-Fi,G,Lisa Moon,Japan,English,2025-05-05,5.2,199.23,Adult
effc30ae-d,Suffer into effect,Movie,2008,Action,TV-14,Rachael Rush,Japan,Spanish,2020-07-25,9.5,55.57,All
f7d3165f-6,Group lay member difference,TV Show,2019,Romance,PG,Joshua Wilson,United States,English,2025-09-11,5.1,227.62,Adult
6f4443e5-0,Clear fall,TV Show,2010,Drama,R,Aaron Coleman,France,Spanish,2018-06-02,9.1,81.16,Teen
d369f893-6,Entire international some,TV Show,1997,Animation,G,Caitlin Leon,France,Japanese,2019-01-15,7.0,90.9,Teen
afc8a881-b,Huge crime office,Movie,2015,Animation,G,Michael Khan,United Kingdom,Korean,2018-09-08,6.8,251.04,Teen
d286c6c6-c,Almost mother,Movie,2012,Romance,G,Mark Jacobs,United States,French,2020-05-28,6.8,239.4,All
5237b701-8,Population if well,Movie,1992,Comedy,TV-14,James Carpenter,United States,English,2022-07-19,7.1,75.64,Adult
fdf16e30-7,Experience,Movie,2021,Comedy,PG-13,Caitlin Leon,Canada,French,2025-11-29,3.9,218.5,All
7d427f3e-5,Recent tend material,TV Show,2022,Action,PG,Nathan Fowler,Japan,English,2022-08-14,5.1,278.75,All
7d4ce770-9,Job ability everyone,TV Show,1993,Thriller,PG-13,Joshua Miller,South Korea,Spanish,2021-11-02,4.0,11.95,Teen
dd5f7b0b-6,Form eat,Movie,1980,Animation,PG-13,Brandon Henderson,Canada,Korean,2021-08-31,3.6,176.04,All
d05e3b29-6,Especially already,Movie,1998,Sci-Fi,R,Mark Jacobs,United States,Japanese,2020-09-14,5.7,128.4,Adult
235c2ec4-7,Save clear point,Movie,1984,Action,PG,Jason Dominguez,,English,2025-06-01,1.5,74.27,Teen
40c342e3-3,Quickly author,TV Show,2017,Action,TV-MA,Cory Foley,United Kingdom,Hindi,2025-05-26,7.2,183.34,Kids
d3eace57-8,Meeting full,TV Show,1992,Drama,R,Regina Allen,Canada,French,2025-09-23,7.7,170.87,All
75fd969a-7,Argue surface western,Movie,2024,Documentary,G,Lisa Lopez,Canada,French,2024-11-01,4.4,192.89,All
bee68299-6,Off occur practice,Movie,2013,Thriller,G,Justin Middleton,Canada,Spanish,2018-04-28,7.3,99.67,Teen
55471c5c-e,Sport range,TV Show,,Horror,PG-13,Kimberly Steele,India,Korean,2018-02-20,2.9,177.75,Adult
18900f84-0,Measure understand race now,TV Show,2003,Thriller,PG,Nicholas Johnston,Canada,Korean,2018-07-27,3.2,11.74,Adult
7b2a7621-4,Time father seven,Movie,1986,Thriller,PG-13,David Gray,South Korea,English,2022-11-07,9.2,231.07,Teen
6b04e727-4,Court speak,TV Show,2015,Romance,R,Lindsay Thompson,United Kingdom,Spanish,2021-07-05,6.8,53.4,Kids
ceca6098-5,Back wonder,Movie,2022,Comedy,TV-14,William Turner,France,Hindi,2024-11-09,9.7,81.17,
1b3f03d4-0,About attack,TV Show,2019,Drama,R,Ricky Strickland,United Kingdom,Korean,2020-09-19,3.1,42.95,All
509d85f3-3,Probably reveal,Movie,1989,Comedy,R,Kaitlyn Odonnell,India,English,2021-04-08,7.9,194.28,Kids
b47c3892-a,Black particular edge,Movie,2025,Animation,PG,Angela White,France,Korean,2024-11-07,4.5,257.22,Teen
57b33ce4-7,Weight reality author,Movie,2017,Documentary,TV-14,Kristin Ramirez,United Kingdom,Japanese,2020-08-10,5.4,214.9,Adult
6141fcce-2,Provide administration once poor,Movie,1993,Romance,TV-14,Douglas Sutton,Canada,Korean,2020-05-18,6.4,217.78,Kids
931e9c59-9,Reach imagine along,Movie,1983,Action,G,Justin Becker,France,Japanese,2019-02-25,7.8,172.36,Kids
e583d3fc-f,Site as behind risk,TV Show,1984,Comedy,PG-13,Timothy Horton,France,Japanese,2019-02-01,7.6,24.66,All
14de488e-9,Citizen push,Movie,2014,Drama,TV-14,Christian Marshall,Japan,English,2018-10-21,5.7,217.61,Kids
163da210-c,Kid operation,TV Show,2024,Horror,R,Melissa Terry,South Korea,Spanish,2023-11-03,9.9,59.8,Teen
b58d926a-4,Model describe,TV Show,1985,Sci-Fi,PG,Stephanie Hebert,United Kingdom,Spanish,,,197.64,Kids
64e9b911-3,Decision player,Movie,2019,Sci-Fi,PG-13,Michael Horn,Canada,Japanese,2018-07-07,4.0,157.47,All
78ca295f-c,Smile simply,Movie,1984,Drama,TV-MA,Ashley Reid,South Korea,Japanese,2024-03-06,4.7,170.57,All
8bd7ad1a-3,After garden ability miss,Movie,1997,Action,PG-13,David Holland,Canada,Hindi,2019-02-04,8.2,200.81,Kids
f9e3351b-d,Scene realize network note,Movie,1996,Romance,G,Lindsay Thompson,,Hindi,2025-06-19,2.4,184.41,Adult
5b71c5ab-3,Wife standard social,TV Show,2003,Romance,G,Austin Phillips,Japan,French,2020-09-23,2.2,279.18,Kids
12161dd0-8,Along after,TV Show,2007,Documentary,G,Alexander Long,Canada,English,2021-06-29,3.8,188.75,Adult
c54f9445-7,Bill budget court,TV Show,2016,Documentary,R,Kendra Peterson,Japan,Spanish,2022-02-27,7.1,107.4,All
a5fcb789-2,Help,TV Show,2007,Drama,G,Joe Jones,United States,Spanish,2022-05-03,7.8,123.85,Teen
7f22565b-6,Author executive reach,,1981,Documentary,PG-13,Lisa Jordan,France,English,2019-11-05,1.7,89.94,all
3b267a3a-f,Product instead coach,Movie,2020,Horror,TV-14,Norma Mejia,South Korea,Spanish,2024-06-29,4.1,72.51,Kids
6eedcd68-a,Between occur class,Movie,2005,Animation,PG,Kimberly Steele,South Korea,Hindi,2025-03-18,10.0,205.19,Kids
daa204c5-4,Court window contain,TV Show,2001,Comedy,PG-13,Christopher Jacobs,United Kingdom,Korean,2023-04-05,6.8,180.35,Adult
b057bc45-a,Those himself,Movie,2014,Documentary,PG,Eric Larsen,Canada,Spanish,2020-04-23,9.0,205.35,Adult
dd4a3232-e,Effort trial will,TV Show,1982,Comedy,TV-MA,Jonathan Moore,France,Spanish,2022-04-22,6.8,231.01,All
f4b7e315-c,True,TV Show,2005,Comedy,PG-13 ,Brianna Martin,Japan,Korean,2024-10-13,3.5,292.31,Kids
652b68fa-1,Executive research,TV Show,2005,Romance,TV-MA,Donald Long,Japan,French,2024-06-21,,233.78,Adult
bcf22503-b,Door least east,TV Show,2012,Comedy,PG,Julia Padilla,United Kingdom,Korean,2022-04-01,6.5,,Adult
c087c0cc-a,Throughout,TV Show,1986,Comedy,TV-14,Victoria Joseph DDS,India,Japanese,2022-01-22,1.9,,All
3726716b-0,Vote according talk hand,TV Show,2000,Horror,TV-MA,Laura Lopez,India,French,2019-08-09,9.4,213.6,Adult
68a39fc1-2,Run others,Movie,1998,Sci-Fi,R,Matthew Kelly,United States,Spanish,2019-06-18,3.1,221.14,Teen
ac1b282f-1,Represent recognize research,TV Show,1983,Sci-Fi,G,John Michael,South Korea,Spanish,2023-03-14,1.3,77.84,Kids
91859fcb-f,Listen subject popular,Movie,2021,Animation,G ,Frank Stevens,India,Korean,2022-05-13,6.4,17.42,Teen
afe2d3bd-e,Teach campaign,TV Show,1987,Thriller,PG-13,Kayla Rodriguez,United Kingdom,Hindi,2020-07-05,6.0,256.06,All
21555889-9,Put style,Movie,1993,Documentary,R,Sean Ortiz,Canada,French,2022-12-25,2.5,165.72,Teen
4a9c2ac2-3,Purpose base goal,Movie,1980,Romance,PG,Christina Barker,Canada,Spanish,2021-03-07,10.0,177.55,All
f1bba8b2-2,Not wife,TV Show,2007,Documentary,TV-MA,Kendra Peterson,United Kingdom,Japanese,2019-08-07,6.4,280.14,Teen
0cfd1943-e,Wrong what,Movie,1990,Thriller,PG,Christian Marshall,Canada,English,2021-12-15,5.2,180.75,Teen
e1054a6f-5,Nothing well worker,TV Show,1990,Sci-Fi,TV-14,Elizabeth Rice,India,Spanish,2020-03-30,5.1,178.92,All
eb5ac8c8-0,Big clearly,TV Show,2005,Animation,G,Laurie Williams,France,English,2019-03-04,7.0,133.51,All
946cb908-6,Before great word,TV Show,1989,Sci-Fi,G,Christy Rangel,Canada,French,2021-05-18,5.0,208.67,Adult
b98743db-4,Own everybody,Movie,1983,Romance,PG-13,Amber Spencer,United States,French,2018-06-07,7.5,225.87,kids
66b0caa2-4,Thus foreign record,Movie,1988,Drama,G,Michelle Brown,Canada,Hindi,2024-12-23,3.7,69.71,Adult
cd2bcef3-e,But mean these at,TV Show,2000,Drama,G,Justin Villarreal,India,Japanese,2021-03-04,4.6,196.9,All
6cdaa65a-b,Good site,Movie,1983,Animation,TV-MA,Kimberly Steele,United Kingdom,Hindi,2024-08-19,5.5,219.55,All
08d929dd-f,Executive same author,TV Show,2020,Drama,TV-MA,Ernest Velasquez,Canada,Spanish,2019-11-17,6.5,272.9,Adult
ebf347fe-d,Degree whole,Movie,2006,Sci-Fi ,G,Joel Rowe,United Kingdom,French,2024-04-06,6.2,236.88,All
5e0be422-0,Street join and,TV Show,1997,,R,Michael Brandt,United Kingdom,Spanish,2024-09-19,4.9,19.73,Adult
3148eb42-8,Police network,Movie,1988,Romance,PG-13,Cindy Craig,Canada,Japanese,2025-07-17,4.6,244.17,Teen
0b0c950f-d,Serious structure most interview,TV Show,1981,Animation,PG-13,Lisa Gray,Canada,Japanese,2021-02-24,6.5,5.96,Adult
e09bf5ac-f,Price rate however knowledge,TV Show,1996,Documentary,G,Aaron Calhoun,United States,Korean,2025-12-30,3.6,242.79,All
33c70fd3-b,Activity since hear,TV Show,2011,Documentary,PG,Aaron Coleman,India,French,2021-07-31,2.0,198.93,Adult
d777a2f6-f,Attorney past,TV Show,2017,Action,G,Bryan Rodriguez,India,Hindi,2020-11-01,1.9,255.54,Teen
4946e925-f,Degree,TV Show,2000,Action,PG-13,Robert Lee Jr.,United Kingdom,French,2019-05-05,1.3,128.99,Teen
29d04245-c,Wait what,Movie,1987,Drama,PG,Thomas Mcneil,United Kingdom,French,2019-10-27,4.0,109.65,All
6b7e38ec-f,Property,Movie,2015,Animation,PG,Donna Martinez,United States,Japanese,2023-01-02,1.2,123.01,All
850bcc60-6,Radio religious,TV Show,2001,Romance,PG-13,Jacqueline Wilkerson,France,Korean,2024-10-24,1.7,,Teen
aea334cc-2,Do yard,TV Show,1996,Sci-Fi,R,Daniel Goodwin,United Kingdom,Korean,2024-02-19,5.3,243.88,Kids
2664accc-9,Throughout,TV Show,1989,Animation,R,Ashley Smith,India,Korean,2019-01-23,6.9,297.82,Adult
22eedefb-4,Either none,TV Show,1984,Documentary,TV-14,James Hernandez,Japan,English,2021-05-14,,108.44,Kids
0a5f5abe-a,Southern when,TV Show,1985,Documentary,R,Jacqueline Nichols,France,Spanish,2019-07-05,9.8,36.54,Teen
932d415d-1,Left no,TV Show,2010,Romance,R,Laura Lopez,France,Hindi,2020-04-03,1.3,180.88,all
45bdcf75-2,Life think,TV Show,1995,Action,TV-14,Mary Bennett,United States,English,2018-11-21,4.4,153.06,Adult
bc45cf0f-f,Method site,TV Show,1987,Thriller,TV-MA,Carly Greene ,South Korea,Korean,2019-12-23,2.6,112.23,Kids
f5394c75-e,Statement their,TV Show,1989,Documentary,TV-MA,David Marsh,United States,Korean,2022-04-18,7.4,78.35,Adult
211c2b25-9,Save star example,Movie,2010,Romance,G,Sean Stevenson,United Kingdom,Hindi,2024-12-08,2.6,50.68,Kids
5b440df0-c,Beat pick specific,Movie,2021,Thriller,PG,Nicholas Ward,United States,Korean,2024-03-31,6.1,,Teen
4329627d-2,Return party decide,TV Show,1980,Documentary,G,,United Kingdom,Korean,2019-02-27,3.3,268.82,Adult
b88493d1-7,Interest fish trouble,TV Show,1988,Sci-Fi,PG,Eric Bowers,United Kingdom,Korean,2020-08-25,,19.83,Kids
e245b9a3-1,Yes international,Movie,2016,Romance,TV-MA,Christopher Irwin,India,Korean,2024-12-16,5.0,246.71,Kids
ca25ac8b-2,Policy speak,Movie,2000,Romance,PG,Jeffery Kerr,Canada,French,2023-08-27,9.7,16.31,Teen
87880cbe-2,Glass big,tv show,1990,Sci-Fi,PG-13,Michael Johnson,South Korea,Hindi,2019-02-02,5.4,20.3,Kids
2514d09c-0,Book wife,Movie,2000,Drama,PG-13,Jason Dominguez,United States,English,2024-09-11,3.2,218.91,Adult
3867a900-f,Institution despite present,Movie,2004,Drama,TV-MA,Sharon Taylor,France,Hindi,2018-10-23,6.4,231.24,All
7c41785b-1,Technology despite measure ,Movie,2002,Thriller,G,Jonathan Jones,India,Japanese,2018-07-01,2.1,283.73,All
a226e04e-1,Week information,Movie,1994,Drama,R,Daniel Griffin,United Kingdom,Korean,2025-01-01,,69.25,All
ec391fd9-3,Rule safe television,TV Show,1992,Romance,TV-MA,Jennifer Martin,France,English,2025-04-13,2.1,189.87,Kids
b5bcffc8-2,Produce man,TV Show,2007,Action,PG-13,Jennifer Cooper,United States,English,2025-02-09,3.4,173.04,Teen
6fa1873c-e,Father none worker,Movie,1994,Thriller,PG-13,Patricia Patel,Canada,Korean,2023-04-08,4.0,282.52,All
e56da516-2,Require pick start,TV Show,2024,Thriller,R,Joel Rowe,Franc3,Korean,2022-09-16,1.3,248.97,Kids
8eb99225-8,Evening,TV Show,2013,Documentary,PG-13,Cory Craig,United States,English,2018-05-26,9.8,133.69,Adult
124d3a4f-8,Democratic court,TV Show,1982,Action,TV-MA,Caleb Martin,Japan,French,2020-09-04,3.6,14.72,Adult
6a3a58ca-1,You amount there itself,TV Show,2022,Action,g,Yesenia Morris,United States,Hindi,2019-02-25,1.5,188.98,Kids
75fd9e84-1,Stay rate case,TV Show,2014,Thriller,TV-MA,Nicholas Jones,South Korea,Hindi,2023-06-05,5.1,24.08,Kids
